TA_F,SW_IN_F,LW_IN_F,LW_OUT,VPD_F,PA_F,WS_F,NETRAD,G_F_MDS,LE_F_MDS,SWC_F_MDS_1_QC,SWC_F_MDS_1,AET_MS,SWI,PET_P,PET_PT,PET_PM,PET_HS,PET_OD,PET_Ham,PET_TH,PET_BR,AET_NLF1_P,AET_NLF1_PM,AET_NLF1_PT,AET_NLF1_HS,AET_NLF1_OD,AET_NLF1_Ham,AET_NLF1_TH,AET_NLF1_BR,AET_NLF2_P,AET_NLF2_PM,AET_NLF2_PT,AET_NLF2_HS,AET_NLF2_OD,AET_NLF2_Ham,AET_NLF2_TH,AET_NLF2_BR,AET_NLF3_P,AET_NLF3_PM,AET_NLF3_PT,AET_NLF3_HS,AET_NLF3_OD,AET_NLF3_Ham,AET_NLF3_TH,AET_NLF3_BR,AET_NLF4_P,AET_NLF4_PM,AET_NLF4_PT,AET_NLF4_HS,AET_NLF4_OD,AET_NLF4_Ham,AET_NLF4_TH,AET_NLF4_BR,AET_lf_P,AET_lf_PM,AET_lf_PT,AET_lf_HS,AET_lf_OD,AET_lf_Ham,AET_lf_TH,AET_lf_BR,AET_PF_P,AET_PF_PM,AET_PF_PT,AET_PF_HS,AET_PF_OD,AET_PF_Ham,AET_PF_TH,AET_PF_BR,AET_B1963_P,AET_B1963_PM,AET_B1963_PT,AET_B1963_HS,AET_B1963_OD,AET_B1963_Ham,AET_B1963_TH,AET_B1963_BR,AET_G1989_P,AET_G1989_PM,AET_G1989_PT,AET_G1989_HS,AET_G1989_OD,AET_G1989_Ham,AET_G1989_TH,AET_G1989_BR,AET_B2015_P,AET_B2015_PM,AET_B2015_PT,AET_B2015_HS,AET_B2015_OD,AET_B2015_Ham,AET_B2015_TH,AET_B2015_BR,AET_M2015_P,AET_M2015_PM,AET_M2015_PT,AET_M2015_HS,AET_M2015_OD,AET_M2015_Ham,AET_M2015_TH,AET_M2015_BR
26.021,202.89,391.335,441,12.747,100.424,1.468,140,0,28.5265,0,11,11.64346939,0.44,2.008713241,3.800593328,1.749768331,5.578993835,1.673987202,1.44448337,4.114403838,5.056782,2.008713241,1.749768331,3.800593328,5.578993835,1.673987202,1.44448337,4.114403838,5.056782,2.008713241,1.749768331,3.800593328,5.578993835,1.673987202,1.44448337,4.114403838,5.056782,0.883833826,0.7698980656,1.672261064,2.454757288,0.7365543688,0.6355726828,1.810337689,2.22498408,2.002620703,1.744461188,3.78906592,5.562072441,1.668909907,1.440102173,4.101924626,5.041444503,34.04554793,33.85827778,30.99627583,38.22578216,32.4253225,32.55460289,29.49199235,37.55174539,2.008713241,1.749768331,3.800593328,5.578993835,1.673987202,1.44448337,4.114403838,5.056782,5.592473415,5.851418325,3.800593328,2.02219282,5.927199454,6.156703286,3.486782817,2.544404656,14.44649442,14.53343072,13.8449015,13.24783412,14.55887293,14.63592489,13.73954502,13.42315776,0.08956384578,-2.781148845,3.800593328,3.382835248,-4.004186094,-9.503497954,3.776033407,3.544902658,18.73292738,20.89080164,3.800593328,-11.0194109,21.52231104,23.43484298,1.18550574,-6.667645607
26.115,204.103,388.653,441,12.579,100.355,1.29,140,0,24.1716,0,11,9.865959184,0.44,1.97454788,3.832244922,1.716018256,5.892883321,1.683771684,1.452527765,4.160668754,5.363878,1.97454788,1.716018256,3.832244922,5.892883321,1.683771684,1.452527765,4.160668754,5.363878,1.97454788,1.716018256,3.832244922,5.892883321,1.683771684,1.452527765,4.160668754,5.363878,0.868801067,0.7550480325,1.686187766,2.592868661,0.7408595408,0.6391122166,1.830694252,2.36010632,1.968558967,1.710813478,3.820621513,5.875009883,1.678664712,1.448122168,4.148049217,5.347609064,33.46648148,33.2052088,31.25441487,40.37646945,32.61484902,32.73590098,29.82361866,39.83224528,1.97454788,1.716018256,3.832244922,5.892883321,1.683771684,1.452527765,4.160668754,5.363878,5.689941965,5.948471588,3.832244922,1.771606523,5.98071816,6.211962079,3.50382109,2.300611844,14.65081325,14.73713169,14.03056124,13.34255072,14.74789825,14.82510648,13.92090636,13.51917619,-0.3498612075,-3.557822112,3.832244922,3.32707759,-4.111323111,-9.710562476,3.805727841,3.492988103,19.31305361,21.46746714,3.832244922,-13.33974174,21.73618858,23.66322123,1.095379658,-8.931364061
26.331,206.553,383.93,441,13.958,100.301,1.441,140,0,23.2257,0,11,9.479877551,0.44,2.053430584,3.906976075,1.787691263,6.456167643,1.706472419,1.471160838,4.270648958,5.912597,2.053430584,1.787691263,3.906976075,6.456167643,1.706472419,1.471160838,4.270648958,5.912597,2.053430584,1.787691263,3.906976075,6.456167643,1.706472419,1.471160838,4.270648958,5.912597,0.9035094569,0.7865841558,1.719069473,2.840713763,0.7508478643,0.6473107686,1.879085542,2.60154268,2.047202416,1.782269098,3.895126003,6.436585732,1.701296594,1.466698726,4.257695845,5.894663769,34.80345922,34.59209217,31.86389535,44.23594383,33.05456485,33.15583817,30.61195531,43.9070415,2.053430584,1.787691263,3.906976075,6.456167643,1.706472419,1.471160838,4.270648958,5.912597,5.760521567,6.026260888,3.906976075,1.357784508,6.107479732,6.342791313,3.543303193,1.901355151,15.0680426,15.15574094,14.45634215,13.61506707,15.18254449,15.26020118,14.33632413,13.79445431,-0.003218355831,-3.023812529,3.906976075,3.253632871,-4.374508305,-10.21678122,3.875533927,3.421774826,19.35318851,21.56768284,3.906976075,-17.33628698,22.24450655,24.20543639,0.8763687195,-12.80653163
26.989,187.578,403.306,441,13.591,100.348,1.797,140,0,28.5265,0,11,11.64346939,0.44,2.09599114,4.145611573,1.839450189,4.32779569,1.77752923,1.529212397,4.639964688,3.903919,2.09599114,1.839450189,4.145611573,4.32779569,1.77752923,1.529212397,4.639964688,3.903919,2.09599114,1.839450189,4.145611573,4.32779569,1.77752923,1.529212397,4.639964688,3.903919,0.9222361017,0.8093580832,1.824069092,1.904230104,0.7821128611,0.6728534546,2.041584463,1.71772436,2.089633884,1.833871036,4.133037706,4.314669248,1.772137886,1.524574212,4.62589142,3.892078199,35.52481527,35.59363509,33.81012087,29.6529052,34.43094335,34.46415746,33.25920558,28.990566,2.09599114,1.839450189,4.145611573,4.32779569,1.77752923,1.529212397,4.639964688,3.903919,6.195232007,6.451772958,4.145611573,3.963427457,6.513693917,6.76201075,3.651258459,4.387304147,16.46303812,16.54493221,15.80874954,15.75059195,16.56469889,16.64396764,15.65094003,15.88590368,-0.7594840362,-4.132826685,4.145611573,4.137420687,-5.27141629,-11.93785301,4.093508213,4.127697147,21.22578185,23.36362311,4.145611573,2.627410603,23.8796311,25.94893805,0.02600228725,6.159716352
27.744,202.077,399.024,441,15.229,100.448,1.877,140,0,24.1716,0,11,9.865959184,0.44,2.177586586,4.437287585,1.919348814,4.900669104,1.862713558,1.598270835,5.137162136,4.489192,2.177586586,1.919348814,4.437287585,4.900669104,1.862713558,1.598270835,5.137162136,4.489192,2.177586586,1.919348814,4.437287585,4.900669104,1.862713558,1.598270835,5.137162136,4.489192,0.958138098,0.8445134781,1.952406537,2.156294406,0.8195939656,0.7032391675,2.26035134,1.97524448,2.170981847,1.913527324,4.423829048,4.885805106,1.857063846,1.593423192,5.121580841,4.475576034,36.9077711,37.13968538,36.18892579,33.57808149,36.08097349,36.02054093,36.82311032,33.33681281,2.177586586,1.919348814,4.437287585,4.900669104,1.862713558,1.598270835,5.137162136,4.489192,6.696988583,6.955226355,4.437287585,3.973906065,7.011861611,7.276304334,3.737413034,4.385383169,18.19865569,18.27805974,17.50383318,17.36135065,18.29547419,18.37678617,17.28863276,17.48787339,-1.509361556,-5.31789389,4.437287585,4.393305071,-6.462793691,-14.22796669,4.346391874,4.436624041,23.26812924,25.42011067,4.437287585,0.5757749201,25.89207114,28.0957605,-1.39500034,4.00475079
27.555,203.008,403.93,441,14.812,100.507,1.644,140,0,23.2257,0,11,9.479877551,0.44,2.120508321,4.363331257,1.859399292,4.309936931,1.841013669,1.58073345,5.004509185,3.924765,2.120508321,1.859399292,4.363331257,4.309936931,1.841013669,1.58073345,5.004509185,3.924765,2.120508321,1.859399292,4.363331257,4.309936931,1.841013669,1.58073345,5.004509185,3.924765,0.9330236613,0.8181356884,1.919865753,1.89637225,0.8100460142,0.6955227181,2.201984041,1.7268966,2.114076703,1.853759632,4.350097034,4.296864656,1.835429773,1.575938999,4.989330234,3.912860972,35.94035535,35.9796532,35.58576451,29.53054173,35.66064416,35.62529747,35.87225572,29.14536873,2.120508321,1.859399292,4.363331257,4.309936931,1.841013669,1.58073345,5.004509185,3.924765,6.606154193,6.867263222,4.363331257,4.416725582,6.885648845,7.145929063,3.722153329,4.801897514,17.75112152,17.83223109,17.05442245,17.07100859,17.83794231,17.91879443,16.85525021,17.19065643,-1.723165871,-5.777396374,4.363331257,4.362580221,-6.156452986,-13.63605259,4.28421469,4.301579683,23.05352239,25.22943097,4.363331257,4.808283969,25.38264449,27.55164631,-0.9798181445,8.018050064
27.898,187.899,412.849,441,13.789,100.57,1.566,140,0,28.5265,0,11,11.64346939,0.44,2.066063821,4.500230374,1.811042441,3.297723035,1.880583925,1.612685564,5.249633305,3.006445,2.066063821,1.811042441,4.500230374,3.297723035,1.880583925,1.612685564,5.249633305,3.006445,2.066063821,1.811042441,4.500230374,3.297723035,1.880583925,1.612685564,5.249633305,3.006445,0.9090680811,0.7968586742,1.980101365,1.450998135,0.8274569268,0.7095816481,2.309838654,1.3228358,2.059797336,1.80554945,4.486580928,3.28772086,1.87488001,1.6077942,5.233710879,2.997326287,35.01757911,35.04394094,36.7022646,22.59512129,36.42712452,36.34540847,37.62930217,22.32590947,2.066063821,1.811042441,4.500230374,3.297723035,1.880583925,1.612685564,5.249633305,3.006445,6.934396928,7.189418307,4.500230374,5.702737714,7.119876824,7.387775185,3.750827443,5.994015748,18.60173743,18.67963639,17.8581956,18.22551414,18.65839421,18.74022659,17.62928258,18.31448808,-3.37918116,-8.380982161,4.500230374,3.803853337,-6.73978895,-14.7585727,4.399088325,3.189697327,24.78495165,26.91012982,4.500230374,14.52112487,26.33061745,28.56310379,-1.74479405,16.94844183
27.323,197.031,396.683,441,14.583,100.642,1.663,140,0,24.1716,0,11,9.865959184,0.44,2.115188809,4.274825956,1.854066303,5.126151971,1.814722071,1.559435342,4.849373851,4.678264,2.115188809,1.854066303,4.274825956,5.126151971,1.814722071,1.559435342,4.849373851,4.678264,2.115188809,1.854066303,4.274825956,5.126151971,1.814722071,1.559435342,4.849373851,4.678264,0.9306830761,0.8157891732,1.880923421,2.255506867,0.798477711,0.6861515505,2.133724494,2.05843616,2.108773326,1.848442818,4.261860174,5.110604071,1.809217919,1.554705489,4.834665434,4.664074568,35.8501953,35.87645907,34.86394702,35.12303013,35.15137291,35.14529786,34.76024769,34.74086456,2.115188809,1.854066303,4.274825956,5.126151971,1.814722071,1.559435342,4.849373851,4.678264,6.434463102,6.695585609,4.274825956,3.423499941,6.734929841,6.99021657,3.700278061,3.871387912,17.190798,17.27298589,16.51105567,16.24310217,17.28536943,17.36572051,16.33021764,16.38407419,-1.262316611,-5.028807487,4.274825956,4.145123558,-5.801963762,-12.95010771,4.208471619,4.239549144,22.27180218,24.44782307,4.274825956,-2.819557504,24.77569167,26.90308107,-0.5130731683,0.9128422556
26.456,204.456,381.393,441,14.081,100.641,2.431,140,0,23.2257,0,11,9.479877551,0.44,2.227221687,3.954482262,1.965774133,6.762271146,1.71974896,1.482038724,4.336719322,6.208755,2.227221687,1.965774133,3.954482262,6.762271146,1.71974896,1.482038724,4.336719322,6.208755,2.227221687,1.965774133,3.954482262,6.762271146,1.71974896,1.482038724,4.336719322,6.208755,0.9799775424,0.8649406186,1.739972195,2.975399304,0.7566895425,0.6520970384,1.908156502,2.7318522,2.220466402,1.959811832,3.9424881,6.741760807,1.714532867,1.477543619,4.323565815,6.189923505,37.74903314,38.03802222,32.25133877,46.33328364,33.31173296,33.4009952,31.08554681,46.10631562,2.227221687,1.965774133,3.954482262,6.762271146,1.71974896,1.482038724,4.336719322,6.208755,5.681742837,5.943190391,3.954482262,1.146693378,6.189215564,6.426925801,3.572245202,1.700209524,15.24079651,15.32681703,14.67249959,13.74869121,15.40776332,15.48597387,14.54673735,13.93080705,1.069376697,-1.069825545,3.954482262,3.224877093,-4.565511246,-10.57534989,3.920399888,3.393331607,18.34832039,20.52705001,3.954482262,-19.44375844,22.57725978,24.55817842,0.7691734276,-14.83112389
25.577,206.834,367.056,441,14.994,100.606,2.566,140,0,28.5265,0,11,11.64346939,0.44,2.307948933,3.653208508,2.041368745,8.222154064,1.628534168,1.40700898,3.908158014,7.633485,2.307948933,2.041368745,3.653208508,8.222154064,1.628534168,1.40700898,3.908158014,7.633485,2.307948933,2.041368745,3.653208508,8.222154064,1.628534168,1.40700898,3.908158014,7.633485,1.01549753,0.8982022478,1.607411743,3.617747788,0.716555034,0.6190839514,1.719589526,3.3587334,2.300948797,2.035177162,3.642128126,8.19721582,1.623594735,1.402741445,3.896304357,7.610332221,39.11727389,39.50078922,29.7942581,56.33601317,31.54489206,31.71003528,28.01362501,56.68638378,2.307948933,2.041368745,3.653208508,8.222154064,1.628534168,1.40700898,3.908158014,7.633485,4.998468083,5.265048271,3.653208508,-0.9157370486,5.677882848,5.899408035,3.398259001,-0.3270679843,13.47454606,13.56628597,13.01159342,11.43925347,13.70835733,13.78459218,12.92385605,11.64183586,2.17627343,0.8865066222,3.653208508,2.4649949,-3.513466167,-8.558308533,3.635917892,2.602925029,14.86370497,17.08520653,3.653208508,-34.4213378,20.52549467,22.3715379,1.528629287,-29.51576226
24.707,208.083,357.576,441,15.466,100.625,2.7,140,0,24.1716,0,11,9.865959184,0.44,2.370840067,3.377499241,2.098956367,9.090224776,1.543018136,1.33602976,3.556368061,8.530215,2.370840067,2.098956367,3.377499241,9.090224776,1.543018136,1.33602976,3.556368061,8.530215,2.370840067,2.098956367,3.377499241,9.090224776,1.543018136,1.33602976,3.556368061,8.530215,1.043169629,0.9235408017,1.486099666,3.999698901,0.6789279797,0.5878530943,1.564801947,3.7532946,2.363649179,2.092590118,3.3672551,9.062653625,1.538338077,1.331977508,3.545581401,8.50434239,40.18321156,40.61511829,27.54567223,62.28380284,29.88843679,30.11036276,25.49199927,63.34551534,2.370840067,2.098956367,3.377499241,9.090224776,1.543018136,1.33602976,3.556368061,8.530215,4.384158415,4.656042114,3.377499241,-2.335226294,5.211980346,5.418968722,3.198630421,-1.775216518,11.9032943,12.00119773,11.54080333,9.483690591,12.20138722,12.2759223,11.47639391,9.685346217,2.664490659,1.882316103,3.377499241,1.984095158,-2.650435019,-6.900619892,3.367981749,2.086555598,11.76632569,14.03202319,3.377499241,-44.22854688,18.66484178,20.38974492,1.886925743,-39.56179875
24.054,208.334,353.406,441,15.682,100.654,2.197,140,0,23.2257,0,11,9.479877551,0.44,2.287789499,3.184111955,2.01196892,9.397979355,1.481795202,1.284826044,3.331076333,8.882224,2.287789499,2.01196892,3.184111955,9.397979355,1.481795202,1.284826044,3.331076333,8.882224,2.287789499,2.01196892,3.184111955,9.397979355,1.481795202,1.284826044,3.331076333,8.882224,1.006627379,0.8852663249,1.40100926,4.135110916,0.6519898887,0.5653234595,1.465673587,3.90817856,2.280850507,2.005866508,3.174454369,9.369474768,1.477300835,1.280929096,3.320972996,8.855283727,38.77559297,38.93189823,25.9684749,64.39245538,28.7025416,28.95637466,23.87711115,65.9595399,2.287789499,2.01196892,3.184111955,9.397979355,1.481795202,1.284826044,3.331076333,8.882224,4.080434412,4.356254991,3.184111955,-3.029755444,4.886428709,5.083397866,3.037147578,-2.514000089,10.87513126,10.97792616,10.54108305,8.225252042,11.1755153,11.24892325,10.48631125,8.417467641,2.613736384,1.898170471,3.184111955,1.735503822,-2.101855493,-5.843037855,3.177203141,1.817332123,10.65346576,12.95197058,3.184111955,-48.59811637,17.3700849,19.01149455,1.959408808,-44.30015508
24.944,203.988,371.568,441,15.054,100.601,2.114,140,0,28.5265,0,11,11.64346939,0.44,2.230713829,3.450361315,1.960489289,7.607780858,1.565858642,1.355048929,3.645926389,7.042296,2.230713829,1.960489289,3.450361315,7.607780858,1.565858642,1.355048929,3.645926389,7.042296,2.230713829,1.960489289,3.450361315,7.607780858,1.565858642,1.355048929,3.645926389,7.042296,0.9815140846,0.8626152872,1.518158978,3.347423578,0.6889778027,0.5962215285,1.604207611,3.09861024,2.223947951,1.954543017,3.439896179,7.584706041,1.561109307,1.350938991,3.634868094,7.02093633,37.80822122,37.9357597,28.13990916,52.12649134,30.33086,30.53900147,26.13395219,52.29620465,2.230713829,1.960489289,3.450361315,7.607780858,1.565858642,1.355048929,3.645926389,7.042296,4.670008801,4.94023334,3.450361315,-0.7070582285,5.334863987,5.545673701,3.25479624,-0.1415733705,12.36015354,12.45624441,11.92645126,10.44808776,12.59657366,12.67153684,11.85690902,10.64917215,2.227471148,1.036861718,3.450361315,2.363907071,-2.868577128,-7.320432045,3.439306632,2.49996602,13.61409037,15.86596153,3.450361315,-31.19480155,19.15455025,20.91129787,1.820652363,-26.48242773
25.168,204.948,368.036,441,16.729,100.57,2.781,140,0,24.1716,0,11,9.865959184,0.44,2.455391645,3.520559643,2.18754078,8.03668473,1.587756997,1.373241443,3.734744728,7.462452,2.455391645,2.18754078,3.520559643,8.03668473,1.587756997,1.373241443,3.734744728,7.462452,2.455391645,2.18754078,3.520559643,8.03668473,1.587756997,1.373241443,3.734744728,7.462452,1.080372324,0.9625179431,1.549046243,3.536141281,0.6986130789,0.6042262349,1.64328768,3.28347888,2.447944308,2.180905849,3.509881592,8.012309024,1.582941243,1.369076326,3.723417043,7.439817973,41.61627067,42.32923986,28.71242154,55.06522661,30.75503363,30.94900971,26.77060087,55.41628994,2.455391645,2.18754078,3.520559643,8.03668473,1.587756997,1.373241443,3.734744728,7.462452,4.58572764,4.853578506,3.520559643,-0.9955654442,5.453362288,5.667877843,3.306374557,-0.4213327145,12.67712339,12.77123995,12.30284816,10.71598698,12.98199,13.05736577,12.22758851,10.91775899,2.744035279,1.960800103,3.520559643,2.350414703,-3.084535987,-7.735844426,3.50767093,2.482615887,12.39695962,14.62905017,3.520559643,-34.11381608,19.62724835,21.41487798,1.735683929,-29.32854333
24.683,200.4,362.581,441,18.104,100.632,2.799,140,0,23.2257,0,11,9.479877551,0.44,2.550178094,3.370245662,2.281452381,8.540034696,1.540723832,1.334116814,3.547542093,7.980902,2.550178094,2.281452381,3.370245662,8.540034696,1.540723832,1.334116814,3.547542093,7.980902,2.550178094,2.281452381,3.370245662,8.540034696,1.540723832,1.334116814,3.547542093,7.980902,1.122078361,1.003839047,1.482908091,3.757615266,0.6779184861,0.587011398,1.560918521,3.51159688,2.542443264,2.27453261,3.360023522,8.514132302,1.536050732,1.330070364,3.536782203,7.956695486,43.22279993,44.14644332,27.48651464,58.51404672,29.84399587,30.06725032,25.42873485,59.26630807,2.550178094,2.281452381,3.370245662,8.540034696,1.540723832,1.334116814,3.547542093,7.980902,4.19031323,4.459038944,3.370245662,-1.799543372,5.199767492,5.40637451,3.192949231,-1.240410676,11.79776723,11.89466123,11.50207676,9.638014136,12.16174455,12.23624051,11.43814927,9.839619725,2.966461662,2.466585568,3.370245662,2.076697438,-2.629269925,-6.859780856,3.360868041,2.188425581,10.20414206,12.44352301,3.370245662,-39.71132962,18.61626091,20.33798607,1.892775402,-35.05189049
24.535,191.488,367.542,441,16.93,100.749,3.201,140,0,28.5265,0,11,11.64346939,0.44,2.570830493,3.326502012,2.295199909,7.971899623,1.526650816,1.322373012,3.494071366,7.416917,2.570830493,2.295199909,3.326502012,7.971899623,1.526650816,1.322373012,3.494071366,7.416917,2.570830493,2.295199909,3.326502012,7.971899623,1.526650816,1.322373012,3.494071366,7.416917,1.131165417,1.00988796,1.463660885,3.507635834,0.671726359,0.5818441252,1.537391401,3.26344348,2.563033023,2.288238442,3.316412549,7.947720414,1.5220204,1.318362182,3.483473656,7.394421084,43.57283608,44.41246005,27.12975712,54.62133629,29.57139995,29.80257798,25.04545739,55.07814629,2.570830493,2.295199909,3.326502012,7.971899623,1.526650816,1.322373012,3.494071366,7.416917,4.082173531,4.357804115,3.326502012,-1.318895599,5.126353208,5.330631012,3.158932658,-0.7639129759,11.53549089,11.63576041,11.26059099,9.570677696,11.91534495,11.98965759,11.19963223,9.772570535,2.994461106,2.538083319,3.326502012,2.140379373,-2.506069015,-6.620625041,3.317977017,2.260293294,9.623764668,11.9206862,3.326502012,-35.38514475,18.32526198,20.02757701,1.930090729,-30.76028955
23.874,133.137,384.838,441,16.269,100.836,3.075,140,0,24.1716,0,11,9.865959184,0.44,2.512484044,3.134213719,2.232346698,5.999718998,1.4653503,1.271016297,3.274055219,5.427876,2.512484044,2.232346698,3.134213719,5.999718998,1.4653503,1.271016297,3.274055219,5.427876,2.512484044,2.232346698,3.134213719,5.999718998,1.4653503,1.271016297,3.274055219,5.427876,1.105492979,0.9822325472,1.379054037,2.639876359,0.6447541322,0.5592471708,1.440584296,2.38826544,2.504863542,2.225575868,3.124707477,5.981521521,1.460905813,1.267161235,3.264124829,5.411412954,42.58392597,43.19624105,25.56152278,41.1084791,28.38400199,28.6451417,23.46838455,40.30749547,2.512484044,2.232346698,3.134213719,5.999718998,1.4653503,1.271016297,3.274055219,5.427876,3.755943395,4.036080741,3.134213719,0.2687084409,4.803077138,4.997411141,2.99437222,0.8405514388,10.50306482,10.60864817,10.26873583,9.188731123,10.89772798,10.97097218,10.21602977,9.404257904,2.913561794,2.536474718,3.134213719,2.374456796,-1.974448144,-5.593866958,3.127839093,2.535769288,8.315294347,10.64977223,3.134213719,-20.74499693,17.04140888,18.6608589,1.968867892,-15.97963862
24.431,197.759,369.26,441,16.021,100.836,2.605,140,0,23.2257,0,11,9.479877551,0.44,2.38815829,3.296142913,2.115187898,7.766330986,1.51683864,1.314174648,3.457459942,7.213327,2.38815829,2.115187898,3.296142913,7.766330986,1.51683864,1.314174648,3.457459942,7.213327,2.38815829,2.115187898,3.296142913,7.766330986,1.51683864,1.314174648,3.457459942,7.213327,1.050789648,0.9306826752,1.450302882,3.417185634,0.6674090016,0.5782368452,1.521282374,3.17386388,2.380914875,2.108772417,3.28614553,7.742775278,1.512237985,1.310188684,3.446973276,7.191448583,40.47673698,40.92920082,26.8821592,53.21283465,29.38133698,29.61780986,24.78302718,53.56628364,2.38815829,2.115187898,3.296142913,7.766330986,1.51683864,1.314174648,3.457459942,7.213327,4.204127535,4.477097927,3.296142913,-1.174045161,5.075447185,5.278111177,3.134825883,-0.621041175,11.42585638,11.52578454,11.09346418,9.457031576,11.74482638,11.81901699,11.03440974,9.659473563,2.740756294,2.076521506,3.296142913,2.148519203,-2.422086347,-6.45741528,3.288146528,2.270805119,10.86268143,13.1374347,3.296142913,-33.95542437,18.12367852,19.81254512,1.951834336,-29.34705782
